bvd_id,guo
NL34264265,US431863181
NL34264388,NL34351581
NL34264507,WW*110298667707
NL34264576,NL51657805
NL34264593,NL34263942
NL34264683,BM47944R
NL34264824,LULB219588
NL34264832,NL34229207
NL34264867,FR493455042
NL34264945,US363145972
NL34264967,NL27198336
NL34265018,NL34260366
NL34265024,IN0016756012
NL34265130,US452831199
NL34265168,NL34043112
NL34265349,US*D00379123
NL34265353,AU31780AA
NL34265372,LULB113754
NL34265389,US145192227L
NL34265478,NL34264969
NL34265575,PT504231561
NL34265610,CYC266188
NL34265743,TR249132F
NL34265744,NL34265442
NL34265779,NL34224802
NL34265795,NL34265790
NL34265826,NL33293724
NL34265843,SE5560307885
NL34265995,NL34238404
NL34266014,RU00040778
NL34266054,NL34265631
NL34266074,FR775690191
NL34266121,US*D00433993
NL34266168,CYC310233
NL34266177,IL53-306-5082
NL34266206,NL52204200
NL34266317,LU*D00414187
NL34266327,CYC285180
NL34266540,NL34182754
NL34266555,ATFEB18921
NL34266588,LULB233349
NL34266614,FR602036444
NL34266619,TRCP008874125
NL34266666,BM36937R
NL34266668,IL30765GE
NL34266684,NL60958715
NL34266693,KYIA8051487576576
NL34266699,ESA07632474
NL34266708,ESB07791577
NL34266741,US330956711
NL34266763,NL34256959
NL34267026,NL34244525
NL34267102,NL34345181
NL34267105,CW*D00418388
NL34267158,NL34266330
NL34267331,GB03919249
NL34267347,CHPPCNNFDM65D18F205C
NL34267425,NL33232574
NL34267441,US741488375
NL34267581,CA180966627L
NL34267586,SG*110179871006
NL34267675,CN31389PC
NL34267677,CN31389PC
NL34267684,NL35022832
NL34267703,NL08156997
NL34267705,LU*D00414479
NL34267742,NL*110166967471
NL34267750,WW*904367578
NL34267782,NL61292826
NL34267792,CW*D00422462
NL34267912,NL24333148
NL34267945,CW*D00430223
NL34268047,NL77086031
NL34268093,US130872805
NL34268094,LU*D00428775
NL34268100,LU*D00428775
NL34268110,LU*D00428775
NL34268113,LU*D00428775
NL34268179,CA20137NC
NL34268195,NL09107950
NL34268203,WW*110298667718
NL34268213,WW*110298667032
NL34268298,NL59781661
NL34268315,LU*D00428775
NL34268318,LU*D00428775
NL34268331,PT*D00436711
NL34268419,JP8010401050387
NL34268554,NL34235941
NL34268560,NL34268181
NL34268563,NL34268183
NL34268636,BM36937R
NL34268768,GB*D00432221
NL34268810,NL67893562
NL34268858,US363161171
NL34269053,NL34174210
NL34269054,DEFEB13190
NL34269066,NL34174210
NL34269111,NL*J00S1210
NL34269269,NL36051724
NL34269277,US130871985
NL34269360,WW*83665055
NL34269451,US111950030
NL34269489,NL34136788
NL34269498,NL34143744
NL34269499,KY*D00437105
NL34269583,NL34229207
NL34269619,WW*110298667725
NL34269657,WW*110298667727
NL34269697,NL34368413
NL34269701,US*I00013370879
NL34269845,ATFEB18921
NL34269899,NL34095584
NL34269973,NL34269434
NL34270038,NL34269541
NL34270039,NL27257772
NL34270042,NL56001487
NL34270097,NL34201283
NL34270312,SE5560307885
NL34270399,NL34209780
NL34270400,NL34269272
NL34270421,LULB128315
NL34270425,IT03028560153
NL34270480,NL34268440
NL34270485,LULB128315
NL34270486,LULB128315
NL34270489,LULB128315
NL34270522,NL37126730
NL34270529,FR449939339
NL34270572,NL34260432
NL34270574,US*D00379347
NL34270669,KYLEI628830
NL34270708,CA180966627L
NL34270723,LULB70496
NL34270748,NL34060177
NL34270809,NL34270222
NL34270847,IN30138FI
NL34270853,US470813844
NL34270977,LUECBO004772C00000
NL34270985,NL*908405293
NL34270994,LULB211053
NL34271010,NL34271014
NL34271031,GBOC369471
NL34271132,NL41215563
NL34271138,NL41215563
NL34271151,AU000431827
NL34271167,WW*901494243
NL34271179,NL34270672
NL34271278,US742956831
NL34271328,BE0699936657
NL34271366,NL34271321
NL34271428,US953679695
NL34271434,RU00040778
NL34271534,AU061681098
NL34271592,GB05966431
NL34271717,NL34282088
NL34271795,NL34270093
NL34271825,SE*780242586
NL34271830,SE*780242586
NL34271887,NL37107076
NL34271923,CZ07372051
NL34271978,NL17115378
NL34271980,NL61497967
NL34272023,IN30017FI
NL34272144,NL34363491
NL34272179,NL67481965
NL34272312,YY*110187670018
NL34272317,LULB53248
NL34272372,QA*D00416244
NL34272374,CHPPCNNFDM65D18F205C
NL34272448,LU*D00415534
NL34272449,GB11393108
NL34272466,BS2-243605
NL34272471,BS2-243605
NL34272823,NL64531880
NL34272893,US742956831
NL34273017,US134476851L
NL34273093,NL34273081
NL34273118,US560906609
NL34273119,US560906609
NL34273120,US560906609
NL34273122,US560906609
NL34273205,NL34273208
NL34273423,NL30141108
NL34273461,NL34229207
NL34273468,OM0000116891
NL34273563,NL33302371
NL34273735,GBJE119909
NL34273748,KY*962075253
NL34273783,NL34254457
NL34273876,NL51362074
NL34273879,NL51362074
NL34273893,NL51362074
NL34273914,US130871985
NL34273978,WW*905749351
NL34273984,FI05506967
NL34273992,FI05506967
NL34274127,ITPPLSDMGR62H58Z154O
NL34274297,NL34222300
NL34274307,GB03050645
NL34274331,NL34271394
NL34274333,NL34271395
NL34274378,NL34194009
NL34274396,LULB170787
NL34274461,JP1010001008692
NL34274606,US*D00415232
NL34274752,IT00484960588
NL34274760,WW*110298667747
NL34274858,AO100018354
NL34274870,US134019460
NL34274877,NL34147475
NL34274881,NL30089156
NL34274897,VG*D00420623
NL34274908,IN117678FI
NL34274952,OM0000116891
NL34274957,OM0000116891
NL34275000,NL27242393
NL34275029,WW*110298667748
NL34275098,NLC2-218026
NL34275100,US611770902
NL34275146,GBJE122154
NL34275255,WW*110298667752
NL34275308,NL55874487
NL34275309,NL60260726
NL34275356,FR955515895
NL34275365,NL54385229
NL34275369,NL54385229
NL34275404,AT9110504424
NL34275498,NL34301053
NL34275504,NL34301053
NL34275730,WW*110298667489
NL34275865,NL34230667
NL34275883,ES*333476142
NL34275923,NL34361291
NL34275932,HU11854463
NL34275944,JP5010001008771
NL34275973,JP9010001008776
NL34275977,US361150280
NL34275993,NL34361291
NL34276056,IN0000280118
NL34276084,NL73423807
NL34276162,CZ*110171367956
NL34276233,BE0699936657
NL34276236,PA*110024024671
NL34276243,NL34293477
NL34276247,PA*110024024671
NL34276327,US*D00437902
NL34276335,NL34275652
NL34276339,NL30173633
NL34276422,US133727655
NL34276457,US*D00427283
NL34276488,BE0220324117
NL34276492,NL32090954
NL34276515,LUECBO004772C00000
NL34276554,CW*D00329387
NL34276561,ID40162FD
NL34276604,NL34149028
NL34276606,LUECBO004772C00000
NL34276612,LUECBO004772C00000
NL34276615,LUECBO004772C00000
NL34276617,LUECBO004772C00000
NL34276620,LUECBO004772C00000
NL34276622,LUECBO004772C00000
NL34276647,NL34294276
NL34276651,BE*904780415
NL34276652,NL34294276
NL34276672,NL34276856
NL34276673,NL34276856
NL34276688,NL30194051
NL34276716,LUECBO004772C00000
NL34276760,NL72860650
NL34276763,US330927079
NL34276770,SG199901152M
NL34276829,WW*110298666937
NL34276838,LUECBO004772C00000
NL34276910,NL34276502
NL34276940,FR404874489
NL34276985,NL33278510
NL34277016,IE*D00418401
NL34277021,GB00167591
NL34277058,WW*110298667759
NL34277170,NL34258687
NL34277175,GBGG51355
NL34277176,GBGG51355
NL34277177,GBGG51355
NL34277225,NL34230128
NL34277265,NL41215563
NL34277310,NL34277313
NL34277321,NL34277318
NL34277324,LULB101716
NL34277334,NL34277313
NL34277357,US910425694
NL34277361,GB*D00438186
NL34277369,NL52180182
NL34277419,US363145972
NL34277475,LULB197554
NL34277494,SE5560307885
NL34277517,NL74469126
NL34277522,NL74469126
NL34277524,NL74469126
NL34277560,CHCHE114160610
NL34277581,NL34260432
NL34277583,NL34268440
NL34277586,NL34260432
NL34277589,NL34268440
NL34277624,US123105979L
NL34277644,NL34268440
NL34277762,NL34092972
NL34277796,CYC129900
NL34277853,CZ00011789
NL34277893,CA32554NC
NL34277934,NL30107466
NL34277938,NL30107466
NL34277941,NL33299193
NL34278017,USP000718141
NL34278048,US*D00420978
NL34278088,MTC48074
NL34278112,NL34277773
NL34278154,NL50342762
NL34278210,GBSC095000
NL34278211,NL34278208
NL34278214,DE*Q0005386343
NL34278221,GBSC095000
NL34278226,US134019460
NL34278232,US134019460
NL34278336,JP9010001008776
NL34278350,NL34147475
NL34278376,USP000718141
NL34278377,NL70908052
NL34278408,NL30107466
NL34278535,NL34277735
NL34278673,US943391143
NL34278674,NL41240756
NL34278731,NL34278934
NL34278801,GB02468686
NL34278900,NL34214417
NL34278996,NL76469123
NL34279103,GBJE122154
NL34279123,LULB124479
NL34279145,TR90013ET
NL34279217,US940890210
NL34279318,CHCHE113559748
NL34279393,JP9010001008776
NL34279402,IE418503
NL34279416,VG*D00424004
NL34279418,NL34279357
NL34279513,NL34268440
NL34279514,NL34268440
NL34279520,NL34268440
NL34279522,NL34268440
NL34279530,NL41169931
NL34279591,IL40109GE
NL34279619,US721074903
NL34279654,US204743916
NL34279687,WW*938040860
NL34279839,GBJELP2333
NL34279867,WW*904780513
NL34279914,US134019460
NL34279916,US134019460
NL34279917,US134019460
NL34279964,NL34277899
NL34280027,NL34287605
NL34280081,NL34280065
NL34280092,LULB153001
NL34280094,GBP003970628
NL34280151,ITPPMRCMNL67H04G082V
NL34280199,LULB127243
NL34280237,NL34331685
NL34280321,LULB129530
NL34280379,US061783901
NL34280418,IL40109GE
NL34280528,WW*110298667764
NL34280626,NL33189602
NL34280637,NL34280352
NL34280745,NL34280744
NL34280787,IN30631FI
NL34280842,NL34280840
NL34280957,CYC335068
NL34280997,IL30184GE
NL34280998,IL30184GE
NL34280999,IL30184GE
NL34281000,IL30184GE
NL34281059,NL34280609
NL34281060,NL34280609
NL34281062,PT501811206
NL34281065,US751618004
NL34281119,IL*110190812840
NL34281195,NL34259161
NL34281262,NL69090971
NL34281314,US390875718
NL34281460,NL34272336
NL34281480,ESB07791577
NL34281516,CW*D00416368
NL34281530,CW*D00416368
NL34281564,NL33221104
NL34281600,NL30229527
NL34281712,NL30061314
NL34281727,IN30068FI
NL34281814,KY00502FH
NL34281841,US5-24643735I
NL34281867,NL34281057
NL34281869,NL34281057
NL34281872,NL34281057
NL34281995,NL34282946
NL34282236,NL56699824
NL34282248,NL33066945
NL34282261,NL30061314
NL34282262,NL30061314
NL34282269,CH*4000000059068
NL34282323,NL09048032
NL34282366,US*D00436589
NL34282407,GBJE122154
NL34282473,JP3010601029525
NL34282515,LUECBO004772C00000
NL34282733,US454549771
NL34282739,US542185193
NL34282765,LUECBO004772C00000
NL34282766,LUECBO004772C00000
NL34282771,LUECBO004772C00000
NL34282775,LUECBO004772C00000
NL34282794,US134019460
NL34282796,US134019460
NL34282851,CYC198741
NL34282900,NL34280517
NL34282913,NL34280516
NL34282917,NL30061314
NL34282928,NL34176190
NL34282937,VG*190521674642
NL34283033,NL74238493
NL34283050,ZA192500143106
NL34283061,PT500479798
NL34283089,NL34281571
NL34283100,NL55087426
NL34283126,US364150422
NL34283162,CN*D00422709
NL34283189,NL33280642
NL34283201,US*D00438187
NL34283216,NL34159317
NL34283224,CYC227454
NL34283226,IE593672
NL34283229,IE593672
NL34283238,LUECBO004772C00000
NL34283239,LUECBO004772C00000
NL34283346,TR2417584F
NL34283421,RU*923270995
NL34283438,NL34272336
NL34283450,DE*110143648781
NL34283465,NL34176190
NL34283483,DEFEI1007130
NL34283533,RU*923270995
NL34283637,NL30061314
NL34283743,CHFSGBR067QQ
NL34283772,MY92647-H
NL34283859,GBSC034970
NL34283906,DEFEI1007130
NL34284084,NL34176423
NL34284129,WW*110298667785
NL34284209,MTC42193
NL34284290,LU*D00426897
NL34284334,NL30107466
NL34284345,CN*J00S4140
NL34284365,WW*110298666984
NL34284541,BE0699936657
NL34284606,NL*J00S1210
NL34284807,US*D00438034
NL34284825,NL09107950
NL34284873,NL56699824
NL34284891,FRECB0011541150
NL34284942,UA*G002437011891
NL34285069,NL67205968
NL34285120,LULB138617
NL34285161,BM36937R
NL34285203,CA33120NC
NL34285207,NL34242147
NL34285217,US361150280
NL34285224,NL34061152
NL34285243,BR02916265000160
NL34285246,LULB132987
NL34285248,LULB132987
NL34285250,CA33120NC
NL34285300,NL34283867
NL34285303,NL34283867
NL34285353,NL32052547
NL34285357,WW*110298667789
NL34285388,GBJE91539
NL34285446,KY00502FH
NL34285448,KY00502FH
NL34285450,KY00502FH
NL34285454,IT00484960588
NL34285498,WW*920537753
NL34285499,DEFEI1008429
NL34285559,NL30046259
NL34285560,GBSC460704
NL34285585,KY00502FH
NL34285625,LUECBO004772C00000
NL34285631,US943281941
NL34285671,IN33363FI
NL34285675,CW*D00422316
NL34285688,WW*110298667790
NL34285748,US208647322
NL34285763,US134019460
NL34285874,NL34299837
NL34285879,IS6204830369
NL34285989,NL64156338
NL34286027,ESA08015497
NL34286046,CW*D00416651
NL34286075,NL34230667
NL34286078,US954774688
NL34286120,GB*B000103750
NL34286125,US*D00433308
NL34286158,WW*1168741687
NL34286180,NL32028232
NL34286185,NL33214948
NL34286243,US363145972
NL34286245,NL*B000061820
NL34286311,SE5560179367
NL34286326,NL34285920
NL34286384,NL54408180
NL34286485,ESB01348192
NL34286569,NL34278458
NL34286571,NL34286083
NL34286640,NL34284751
NL34286721,NL24288561
NL34286826,WW*20118101
NL34286850,NL63436124
NL34286856,US943281941
NL34286917,SG*110179825564
NL34287059,WW*1168741687
NL34287080,NL34109437
NL34287107,NL27184787
NL34287221,LUECBO004772C00000
NL34287233,CYC156853
NL34287256,CYC156853
NL34287320,NL68826087
NL34287357,NL23032525
NL34287386,NL34287382
NL34287395,WW*920522026
NL34287414,NL34287376
NL34287544,NL34227857
NL34287577,NL75253534
NL34287589,NL34103857
NL34287660,CW*D00418896
NL34287664,CW*D00418896
NL34287696,GB04256886
NL34287710,GB01512178
NL34287713,CA*H00089050173
NL34287714,CA*H00089050173
NL34287757,CYCP529498
NL34287768,BR32785497000197
NL34287848,KR1101111468754
NL34288014,GI97204
NL34288028,YY*B000113987
NL34288031,NL55997554
NL34288083,NL*B000104566
NL34288123,IL20092GE
NL34288144,US260081711
NL34288231,US364150422
NL34288251,YY*110232048089
NL34288287,US042272148
NL34288312,AT9110327116
NL34288322,IN32981FI
NL34288365,WW*110298667795
NL34288366,NL17220624
NL34288378,LUECBO004772C00000
NL34288402,NL51514117
NL34288412,NL34273208
NL34288468,NL34262801
NL34288469,NL34262242
NL34288481,IL40109GE
NL34288502,GR003467301000
NL34288542,NL52940608
NL34288553,BR76535764000143
NL34288565,LUECBO004772C00000
NL34288567,NL34237259
NL34288571,FR775633357
NL34288584,CA32056NC
NL34288586,NL51483939
NL34288609,FR662042449
NL34288610,NL34255762
NL34288666,NL67221823
NL34288678,KY*905649946
NL34288728,NL34287898
NL34288737,NL34285718
NL34288768,NL34286113
NL34288786,NL41074000
NL34288810,LUECBO004772C00000
NL34288817,NL08121146
NL34288824,CO8909145257
NL34288944,US351038277
NL34288945,US351038277
NL34288991,US133998945
NL34289014,NL17166447
NL34289037,US274384691
NL34289045,US274384691
NL34289065,US274384691
NL34289070,US274384691
NL34289071,US274384691
NL34289073,US274384691
NL34289075,US274384691
NL34289077,US274384691
NL34289078,US274384691
NL34289080,US274384691
NL34289081,US274384691
NL34289084,US274384691
NL34289086,US274384691
NL34289143,VG*110229560218
NL34289148,VG*110229560218
NL34289186,NL20125703
NL34289192,CYCP170074
NL34289233,PT502778466
NL34289234,PT502778466
NL34289235,ESA47412333
NL34289257,NL34148684
NL34289281,NL27193680
NL34289290,IE593672
NL34289298,IE593672
NL34289303,JP3011101010289
NL34289316,NL34276853
NL34289321,NL33012701
NL34289324,CN*J00S4140
NL34289325,CN*J00S4140
NL34289333,NL34289343
NL34289334,NL34289343
NL34289335,NL34289343
NL34289336,NL34289343
NL34289337,NL34289343
NL34289338,NL34289343
NL34289344,NL34287605
NL34289386,US943281941
NL34289400,LUECBO004772C00000
NL34289404,LUECBO004772C00000
NL34289408,LUECBO004772C00000
NL34289414,NL34381776
NL34289468,GB*D00438212
NL34289470,YY*110304002474
NL34289480,NL34294131
NL34289661,NL24345275
NL34289719,US*D00380290
NL34289803,RO38201915
NL34290007,CWLEI780753
NL34290107,NL34252723
NL34290303,JP1011101023020
NL34290305,NL34290297
NL34290482,NL36027108
NL34290540,NL34333572
NL34290548,LT304737930
NL34290554,LT304737930
NL34290773,ITPPDSNFNC56B05F205X
NL34290810,NL34288020
NL34290817,TR2417584F
NL34290849,NL58312382
NL34290857,NL51666642
NL34290881,US363145972
NL34290972,NL76508021
NL34290998,NL34101481
NL34291112,NL08121146
NL34291116,HR27759560625
NL34291117,NL08121146
NL34291182,NL34290011
NL34291266,WW*110298667800
NL34291302,NL41201971
NL34291350,NL34289008
NL34291446,NL33213035
NL34291493,NL34215642
NL34291615,IN0011263499
NL34291673,ITPPLSSNRE61D08D935L
NL34291675,CW*D00415191
NL34291781,BM*B000064308
NL34291835,GB*904714661
NL34291888,MTPCOMM76
NL34291988,NL*908405293
NL34292124,NL41207862
NL34292210,NL41168413
NL34292248,NL34201822
NL34292344,GBJE125550
NL34292385,NL67309089
NL34292468,US201677033
NL34292486,NL69370702
NL34292609,NL57286272
NL34292636,NL54797373
NL34292697,US363145972
NL34292729,NL67310842
NL34292789,NL34292783
NL34292859,NL71866671
NL34292954,US454549771
NL34292994,JP1010001008767
NL34293029,WW*980008784
NL34293213,IE510914
NL34293223,NL51622246
NL34293227,NL51622246
NL34293230,KR1146710006125
NL34293232,KR1101110015762
NL34293266,NL33228030
NL34293276,NL33254328
NL34293347,PT501811206
NL34293558,NL60372958
NL34293563,WW*110298667807
NL34293628,LULB122477
NL34293845,NL34288433
NL34293847,CN*D00427013
NL34293851,BM13704R
NL34293957,NL34283867
NL34293958,NL34283867
NL34294027,SG30557FN
NL34294029,SG30557FN
NL34294148,NL24262564
NL34294242,NL51906414
NL34294255,WW*341639889
NL34294377,NL34294276
NL34294393,NL51906414
NL34294394,NL34294276
NL34294449,US943281941
NL34294565,NL76185672
NL34294575,CW*904715410
NL34294666,NL34361218
NL34294710,LUECBO004772C00000
NL34294714,AU120313395
NL34294792,AT9110578257
NL34294835,NL34294843
NL34294887,CYC295540
NL34294935,NL34189974
NL34294954,VG*961028426
NL34295012,NL09048032
NL34295062,GB10643481
NL34295115,NL34174274
NL34295199,WW*110298667148
NL34295264,CW110145870486
NL34295353,US541317776
NL34295413,LUECBO004772C00000
NL34295417,LUECBO004772C00000
NL34295418,CW*D00416651
NL34295420,LUECBO004772C00000
NL34295422,US943281941
NL34295424,US943281941
NL34295469,CA273959834L
NL34295494,NL34286641
NL34295529,WW*110298667814
NL34295601,DEC2-216837
NL34295635,NL34225092
NL34295670,WW*110189950706
NL34295696,NL51906414
NL34295723,US560906609
NL34295724,US560906609
NL34295726,US560906609
NL34295729,US560906609
NL34296059,LU*D00435716
NL34296157,NL51004402
NL34296177,IN0010954065
NL34296242,NL59619589
NL34296266,LU*D00435716
NL34296268,CYC231920
NL34296276,BM40671R
NL34296300,QA39776
NL34296321,NL54145686
NL34296366,YY*B000119145
NL34296368,NL27341078
NL34296373,KZ*110197576927
NL34296437,IE249885
NL34296447,NL62291254
NL34296453,NL73098426
NL34296488,LULB198037
NL34296505,NL34169408
NL34296595,MTC43480
NL34296692,NL34315513
NL34296813,NL34214642
NL34296824,CYC295540
NL34296997,NL33283827
NL34297003,NL30061314
NL34297033,US251723342
NL34297043,NL69053898
NL34297285,GBJE103356
NL34297311,NL34300393
NL34297321,NL34297318
NL34297373,CHFSGBR067QQ
NL34297408,GB00395826
NL34297413,NL30099450
NL34297468,NL34276415
NL34297507,US251723342
NL34297646,NL68242050
NL34297721,AE0000055630
NL34297728,NL41224673
NL34297750,ID*904608580
NL34297777,LT*D00415503
NL34297828,LULB136708
NL34297831,LULB136708
NL34297833,LULB136708
NL34297856,CW*D00423349
NL34297918,CW110145870486
NL34298019,NL34095722
NL34298165,IN0010954065
NL34298168,IN0010954065
NL34298183,NL02045200
NL34298246,YY*B000104153
NL34298299,TRC31843791770
NL34298352,NL34215878
NL34298370,NL34187356
NL34298419,US751618004
NL34298432,USLEI48302
NL34298507,NL35025737
NL34298536,NL24481940
NL34298543,US130871985
NL34298812,GBJE130207
NL34298862,ADFEB18424
NL34298892,NL52838145
NL34298900,US472564547
NL34298949,GB05403426
NL34299057,NL34296377
NL34299144,NL33273861
NL34299186,GB05718406
NL34299286,TW04541302
NL34299325,CY*D00417297
NL34299334,NL30046259
NL34299339,NL34309381
NL34299341,NL30046259
NL34299345,NL34309381
NL34299379,NL63371693
NL34299393,NL34309381
NL34299397,NL34309381
NL34299401,NL34309381
NL34299404,NL34309381
NL34299410,NL34309381
NL34299417,NL41207862
NL34299431,NL62993232
NL34299436,NL34309381
NL34299451,NL30046259
NL34299538,VG*B000112175
NL34299596,LUECBO004772C00000
NL34299611,US943281941
NL34299642,US943281941
NL34299644,US943281941
NL34299647,NL34230667
NL34299769,WW*110298667834
NL34299777,AU20501AA
NL34299823,NL32114039
NL34299841,ZA192500143106
NL34299893,US230993790
NL34300116,WW*110298667835
NL34300155,WW*110298667837
NL34300158,WW*110298667837
NL34300159,RU33741102
