bvd_id,company_adddress
NL58748423,3087BM | 85
NL58748830,1077XX | 1127
NL58749489,1062HK | 8
NL58749497,5026RP | 1
NL58749527,3981EB | 2
NL58750002,2993LW | 10
NL58750053,2993LW | 10
NL58750541,1315XD | 8
NL58752099,1083HN | 201
NL58752528,6411EJ | 70
NL58753133,1076AZ | 1
NL58754016,3832RH | 7
NL58754180,1241NA | 183
NL58754318,1017JD | 15
NL58754644,9458TB | 49
NL58755217,4881DR | 20
NL58756264,5349AT | 45
NL58756647,4561CM | 7
NL58757090,3031CK | 400
NL58757228,7322JM | 119
NL58757988,2612PA | 2
NL58757996,1017KD | 919
NL58758860,2343CE | 297
NL58759298,3941ZX | 50
NL58759344,2908LW | 16
NL58761829,3047BB | 61
NL58764593,1217AE | 8
NL58767819,9723JC | 21
NL58767940,3641SK | 7
NL58768017,3438MR | 7
NL58768483,1566KD | 42
NL58768602,9723JC | 21
NL58768882,5611HH | 15
NL58769420,3707EN | 11
NL58769730,2514EC | 31
NL58769900,2514EC | 31
NL58770844,1097JB | 200
NL58771026,1097JB | 200
NL58772111,3054AC | 129
NL58772553,1851NW | 31
NL58773630,3818LE | 21
NL58773886,1063AT | 17
NL58774173,9932AB | 34
NL58774793,6042PB | 1
NL58775161,1016RG | 41
NL58776052,1411AA | 1
NL58776176,2161DW | 2
NL58776273,3088HH | 6
NL58776370,5048AB | 4
NL58777059,5015AK | 88
NL58777539,7531JG | 42
NL58777997,1076AZ | 1
NL58778063,1014AX | 54
NL58778160,1096BL | 15
NL58778683,1991SL | 14
NL58778780,1213TM | 79
NL58779051,7811HA | 1
NL58779094,7521ZV | 10
NL58780173,3584CS | 8
NL58780556,3542AW | 69
NL58780688,2404HA | 3
NL58780858,6511NC | 1
NL58781005,3481MB | 16
NL58781145,8091AC | 87
NL58781714,7245PG | 2
NL58781846,3911AV | 111
NL58781870,3572RS | 141
NL58782508,2495AC | 93
NL58783261,1511HV | 80
NL58783458,9207JZ | 4
NL58784209,1111JT | 233
NL58784233,9164KD | 34
NL58784322,6017ED | 3
NL58785272,3542AW | 69
NL58785361,5271RR | 9
NL58785736,6543JA | 31
NL58786627,1507BD | 16
NL58787895,1075HK | 159
NL58787917,2252AH | 214
NL58787941,1402XN | 11
NL58788093,1071CM | 12
NL58788301,1077WZ | 300
NL58791159,1101CM | 238
NL58791248,7051BA | 4
NL58791310,3735MC | 8
NL58791442,7333NP | 40
NL58793380,1097JB | 200
NL58793666,7679TS | 10
NL58795359,1077AA | 5
NL58795537,8161PG | 24
NL58795812,5235AA | 1
NL58795928,4751XC | 21
NL58796398,3013AK | 45
NL58796576,3013AK | 45
NL58797084,5504KD | 10
NL58797394,3311GE | 47
NL58798269,3016DE | 6
NL58798420,7021HR | 11
NL58799036,2665MR | 225
NL58799370,1076AZ | 1
NL58799559,1076AZ | 1
NL58800050,1101BA | 7
NL58800778,3911AV | 111
NL58801286,2718TB | 250
NL58801324,3521AZ | 7
NL58801669,3439LM | 71
NL58801715,3034KH | 5
NL58801820,3447GN | 1
NL58802002,9403AD | 55
NL58802207,6004RB | 9
NL58803483,1076AZ | 1
NL58804439,2251AB | 143
NL58805702,6542SX | 98
NL58806458,3521AZ | 7
NL58806520,6561KE | 29
NL58806792,9752XP | 1
NL58807128,2903LR | 33
NL58808337,5281PT | 4
NL58808426,2596AL | 7
NL58808663,9995PC | 11
NL58809368,4709BJ | 4
NL58809929,1272JK | 134
NL58809961,7461BA | 10
NL58810412,8305AK | 24
NL58810714,1077XX | 555
NL58810889,1077XX | 555
NL58812032,1017HL | 68
NL58812458,1071LL | 9
NL58812725,3721TJ | 10
NL58813381,1043GP | 103
NL58813985,3708JA | 17
NL58814337,5038KG | 190
NL58814809,3851NH | 4
NL58815805,1019DB | 83
NL58816755,1097JB | 200
NL58816828,1097JB | 200
NL58817247,2988DB | 20
NL58818383,1181LE | 13
NL58819193,3844VP | 2
NL58819517,1271GE | 314
NL58819592,1272ND | 32
NL58821899,1272ND | 32
NL58822267,1214JX | 197
NL58822658,1083HN | 101
NL58823778,1097DP | 7
NL58823972,3016BM | 6
NL58827307,2595BR | 32
NL58829865,5674VN | 2
NL58830847,6811AA | 5
NL58831517,3581HN | 21
NL58832351,1231MA | 3
NL58832394,8043NV | 35
NL58832777,2381EX | 1
NL58833471,1101BA | 15
NL58833889,1432CM | 249
NL58834370,2595BR | 32
NL58834788,1043BW | 165
NL58834818,1015BB | 39
NL58834982,7512DW | 64
NL58835415,3893CD | 61
NL58835504,1097JB | 200
NL58835601,3033GP | 78
NL58837078,5623JN | 99
NL58839453,9936BH | 14
NL58839496,4817JW | 38
NL58840036,9461AA | 1
NL58840265,1017KJ | 516
NL58840486,3341LW | 60
NL58842276,5924AB | 21
NL58842373,1271GE | 314
NL58842721,2132HB | 25
NL58843124,1101BA | 15
NL58843396,7261AZ | 20
NL58845895,1075BD | 26
NL58847405,4703RD | 1
NL58847650,1097JB | 200
NL58847677,4353EH | 4
NL58847863,2994LB | 3
NL58848290,1077ZJ | 17
NL58848754,2994LB | 3
NL58848924,2993LD | 1
NL58849327,9728MP | 101
NL58849769,1948NM | 10
NL58849912,9728MP | 101
NL58851267,5126BD | 1
NL58851844,5753PB | 19
NL58851933,4041CP | 2
NL58852158,3421AE | 14
NL58852409,1097JB | 200
NL58853243,7556PE | 80
NL58853561,7511CA | 33
NL58853650,2911BB | 98
NL58853782,1083HN | 101
NL58853936,6412EX | 11
NL58853952,1015AP | 13
NL58854363,1071DC | 9
NL58854460,3641SK | 2
NL58854703,1043BW | 165
NL58855602,3072AG | 1
NL58855610,9843AM | 8
NL58856048,3062XJ | 21
NL58856358,1042AA | 36
NL58857753,1105BM | 283
NL58858466,3584CM | 46
NL58858555,1114AJ | 6
NL58858911,2595AS | 65
NL58858938,2595AS | 65
NL58858946,2595AS | 65
NL58858954,2595AS | 65
NL58859144,1411DC | 4
NL58860975,7921VE | 10
NL58861351,8305BJ | 75
NL58861947,5492CE | 4
NL58862471,1101CM | 238
NL58863087,2292JA | 20
NL58864385,5652LD | 265
NL58864504,5652LD | 265
NL58864539,1101CT | 282
NL58864555,1472GP | 38
NL58865209,6221BT | 8
NL58866205,1472GP | 38
NL58866795,1472GP | 38
NL58867694,1081KL | 500
NL58867783,1472GP | 38
NL58868186,1011AS | 139
NL58868399,2665NP | 1
NL58868860,6466NA | 11
NL58869948,3011TA | 40
NL58871675,1213TM | 79
NL58871772,9413AV | 3
NL58871918,2517KN | 134
NL58872094,8606JG | 9
NL58873147,9433TH | 26
NL58874178,1784BE | 19
NL58874933,6814HJ | 28
NL58875050,4791RN | 2
NL58875506,1083HN | 300
NL58876367,1011AS | 139
NL58877320,4571LH | 89
NL58877770,5431SP | 21
NL58877983,6001AC | 163
NL58879455,2031BH | 5
NL58879587,1213TM | 79
NL58879676,1101CM | 238
NL58879986,1097JB | 200
NL58880011,6862DL | 103
NL58880275,4817BL | 9
NL58880720,1213TM | 79
NL58881093,1019AG | 111
NL58881247,5013EA | 7
NL58882030,5026PB | 41
NL58883053,1601JC | 34
NL58885404,1078LH | 1
NL58885668,3931ES | 6
NL58886605,4421PV | 12
NL58887652,4421PV | 12
NL58888802,1082MS | 17
NL58889574,4206CK | 9
NL58890491,9412AT | 3
NL58890726,2909LK | 101
NL58892524,3818JS | 7
NL58892796,3125BS | 11
NL58893369,2131HE | 25
NL58893768,2953DZ | 1
NL58893830,1405HX | 38
NL58894039,3065SC | 625
NL58894543,3062ME | 30
NL58894667,9723JD | 27
NL58897712,3447GK | 10
NL58898239,2661CR | 38
NL58898352,1081CN | 91
NL58898530,2661CR | 38
NL58898573,2292JL | 16
NL58899065,6221BK | 58
NL58899782,2742RG | 20
NL58901612,4353EH | 4
NL58901833,1017KD | 919
NL58902295,5914XE | 1
NL58902406,5915HV | 220
NL58902651,4353EH | 4
NL58902880,1011PZ | 7
NL58903011,1081KL | 500
NL58903291,7461BA | 2
NL58903348,7461BA | 2
NL58903399,7461BA | 2
NL58903550,7461BA | 2
NL58903992,6545CA | 29
NL58905057,1081KL | 500
NL58905332,3911JH | 108
NL58905413,1054ET | 12
NL58906967,7325WC | 20
NL58907750,1083HJ | 7
NL58907939,1076RM | 10
NL58907955,1076RM | 10
NL58908757,1101HG | 201
NL58908773,1062XD | 615
NL58909265,1101HG | 201
NL58909346,3768AA | 41
NL58910557,2641KW | 61
NL58911731,5382JK | 20
NL58913009,3821AD | 22
NL58913661,1062XD | 615
NL58913904,9403AS | 10
NL58913971,3063NH | 23
NL58914013,1083HN | 101
NL58914943,5481XR | 18
NL58914986,1271PH | 14
NL58915087,3751LA | 17
NL58915176,2596XV | 57
NL58915621,1382AD | 28
NL58915672,4251XB | 26
NL58916318,1062XD | 615
NL58916342,3582KE | 1
NL58916814,3818HJ | 24
NL58917047,2665KN | 10
NL58918922,9909AC | 27
NL58919902,3029AK | 16
NL58921923,9721AP | 173
NL58922075,3134KG | 18
NL58922156,1398CV | 7
NL58922261,1076RM | 10
NL58922571,7601PB | 365
NL58923209,3012JR | 23
NL58923578,2514JS | 2
NL58923799,3197KJ | 4
NL58924094,5241CL | 1
NL58924310,2235SE | 31
NL58924531,1011VM | 179
NL58924671,1011VM | 179
NL58924760,1013AP | 69
NL58924825,1013AP | 69
NL58925309,2711PP | 15
NL58925961,3846BP | 2
NL58928170,1077TZ | 15
NL58929959,3011WH | 17
NL58931988,2594AV | 16
NL58932089,5704RG | 19
NL58932488,1077ZX | 31278
NL58932518,1183AS | 14
NL58933247,6711BD | 24
NL58933751,7482RD | 11
NL58934014,1062XD | 615
NL58934030,2132DA | 47
NL58934472,1021JN | 128
NL58934790,1011PZ | 1
NL58934952,1076CM | 28
NL58934987,3852MB | 100
NL58936815,2461CN | 180
NL58937897,7905TC | 4023
NL58938613,1077XX | 937
NL58938893,1101CM | 238
NL58942718,6663BN | 45
NL58943153,6533PA | 67
NL58943889,2244AV | 4
NL58944648,4531HZ | 368
NL58945253,1059BW | 72
NL58945415,1947HK | 169
NL58946101,3111AA | 15
NL58946500,1271GE | 314
NL58946802,1396JC | 9
NL58946918,1081JK | 760
NL58947094,5554GM | 24
NL58947167,4818HG | 43
NL58948090,1076RM | 10
NL58948112,3011WH | 23
NL58948392,2181HG | 17
NL58948503,3511ED | 83
NL58949321,1081JK | 760
NL58949453,1101CM | 238
NL58949968,1017ET | 676
NL58950567,5282WV | 135
NL58951261,3274LH | 55
NL58951911,5561TL | 15
NL58952527,1119PS | 174
NL58952675,1018HA | 18
NL58952691,3584CM | 62
NL58953051,2496LE | 19
NL58953108,1119PS | 174
NL58953264,1119PS | 174
NL58953795,3451AH | 1
NL58954732,2511BT | 70
NL58955089,1185ZC | 38
NL58955186,3584CM | 62
NL58955720,5651GW | 153
NL58957391,8862RD | 86
NL58958193,1114AJ | 87
NL58959092,6814AP | 26
NL58959602,5026SP | 7
NL58960023,2909VA | 742
NL58961097,1014AX | 54
NL58961852,9101KT | 1
NL58962212,3528BJ | 95
NL58962336,3743KN | 32
NL58962611,3312CK | 3
NL58962662,4823AD | 33
NL58964290,1019AG | 111
NL58964347,1083HN | 101
NL58964517,3743KN | 32
NL58964657,3743KN | 32
NL58964967,3072AP | 271
NL58965017,6811LC | 33
NL58965343,3991MC | 8
NL58965580,3743KN | 32
NL58965904,5348LA | 17
NL58965971,3743KN | 32
NL58966218,3743KN | 32
NL58967095,1019AG | 111
NL58967230,1019AG | 111
NL58968490,1017CA | 466
NL58968733,2408AN | 38
NL58969284,3142CC | 20
NL58969640,7241CN | 62
NL58969721,6883HX | 8
NL58972420,5617BD | 60
NL58972439,5361HZ | 2
NL58972889,2222AG | 36
NL58972986,1071CM | 12
NL58973249,7701SJ | 12
NL58973680,1051LG | 317
NL58974393,4817BL | 1
NL58974415,3119NR | 53
NL58974512,2585GC | 58
NL58974679,1017CH | 566
NL58975012,3991BW | 1
NL58975837,2681RP | 24
NL58976183,1076AZ | 1
NL58977368,3703CK | 1
NL58978976,1014BA | 57
NL58982310,1014BA | 21
NL58982485,1183WN | 9
NL58983082,1412JT | 61
NL58984739,3902VA | 9
NL58985220,9727AP | 138
NL58985271,9101NB | 1
NL58985298,4817JW | 38
NL58985719,3133KJ | 15
NL58985980,3645AG | 14
NL58986464,3903LP | 20
NL58986537,3903LP | 20
NL58986626,3903LP | 20
NL58986677,3903LP | 20
NL58986707,3903LP | 20
NL58986782,3903LP | 20
NL58986820,3902HN | 45
NL58986979,3905LT | 226
NL58987207,3992LX | 9
NL58990119,1324KW | 4
NL58990372,4881XZ | 31
NL58990585,8256PR | 70
NL58990828,3446XM | 12
NL58991107,4537CD | 1
NL58992480,1098XG | 105
NL58992855,5582HW | 126
NL58994769,5211HB | 1
NL58995536,5211HB | 1
NL58996346,3342LG | 124
NL58996656,3584BB | 101
NL58996958,1071AC | 13
NL58997091,7101EX | 34
NL58997601,1506GA | 103
NL58997881,1096BD | 14
NL58999558,1101CM | 238
NL58999787,3133KJ | 15
NL58999868,1077BL | 12
NL59000562,6562AV | 16
NL59001216,2662SB | 7
NL59001305,6641KW | 10
NL59001445,6562AV | 16
NL59001712,3133KJ | 15
NL59002514,5248BP | 1
NL59002662,6641KW | 10
NL59003049,2031VP | 33
NL59003154,3542AD | 301
NL59003952,1025ET | 153
NL59004991,1251AK | 9
NL59005165,4811CA | 1
NL59005211,5431SP | 21
NL59005599,2587BP | 107
NL59006064,3012GR | 390
NL59007117,1181LD | 935
NL59008563,2571DK | 313
NL59008628,3439LM | 71
NL59008962,1071LJ | 12
NL59009187,1077XX | 933
NL59009675,1314AJ | 3
NL59010339,4461DA | 13
NL59010886,1272CG | 107
NL59010894,7435PT | 4
NL59010940,9203RS | 120
NL59011017,9203RS | 120
NL59011548,1118BG | 127
NL59011599,1101AE | 35
NL59012064,3703CK | 1
NL59012234,1231PB | 1
NL59012412,2715CA | 22
NL59013818,1614MG | 44
NL59014040,2984AH | 16
NL59014598,7521AN | 500
NL59015519,1071LJ | 12
NL59016752,3011WH | 23
NL59017058,1101BH | 53
NL59017260,1815CP | 18
NL59017449,1118BJ | 369
NL59017708,5461HK | 1
NL59019352,1101BH | 53
NL59020563,9502EX | 31
NL59021195,1118BK | 403
NL59022671,8224GR | 19
NL59023147,1077XX | 1209
NL59024801,3125KJ | 76
NL59025964,1422XN | 51
NL59026154,4818CL | 14
NL59026529,1077XX | 385
NL59026685,3743JG | 11
NL59027525,1016BP | 168
NL59027576,1016BP | 168
NL59027673,8442LE | 54
NL59027851,1075GM | 260
NL59027916,1213TM | 79
NL59028068,2583DP | 45
NL59028726,5491PJ | 5
NL59029366,3023CD | 223
NL59029455,3023CD | 223
NL59031093,2288EC | 9
NL59031700,3584BB | 101
NL59031980,8097PX | 70
NL59033061,7511AR | 2
NL59033762,1097JB | 200
NL59036834,1097JB | 200
NL59037199,1503JK | 78
NL59038403,1432AH | 127
NL59038470,3882RB | 109
NL59038608,3063NS | 100
NL59039922,1101CM | 238
NL59039965,5301LX | 33
NL59040742,9421NN | 10
NL59041137,1031HH | 80
NL59041250,1821BT | 1
NL59041307,4462HK | 2
NL59042389,7776AE | 115
NL59042737,4041CP | 2
NL59042745,4041CP | 2
NL59042753,4041CP | 2
NL59042761,4041CP | 2
NL59042788,4041CP | 2
NL59043105,1077ZX | 3127
NL59043512,2907LA | 320
NL59043709,3072AP | 1
NL59043792,5301LX | 33
NL59043881,1075HP | 8
NL59044071,5591TW | 20
NL59044403,3581CV | 70
NL59044411,3125BK | 284
NL59044667,2585AL | 271
NL59048778,4041CP | 2
NL59049871,4851SX | 4
NL59050306,9752XP | 1
NL59050357,1018TX | 10
NL59050896,1053RT | 16
NL59052511,1083HN | 101
NL59054476,1213TM | 79
NL59054565,9089BV | 40
NL59055057,3062ME | 30
NL59055375,1165MS | 28
NL59055766,1213TM | 79
NL59055804,1213TM | 79
NL59055871,1213TM | 79
NL59055944,3956TL | 85
NL59057041,1213TM | 79
NL59057068,1213TM | 79
NL59057297,1541CG | 130
NL59057416,1081GB | 73
NL59058412,2595AA | 10
NL59058854,1018TX | 10
NL59058935,6644KG | 18
NL59059273,6662PW | 11
NL59059915,1018TX | 10
NL59060247,6226WC | 80
NL59061375,4702AT | 6
NL59061693,3032AC | 20
NL59061731,6226WC | 80
NL59062851,1101CM | 238
NL59063505,1101CM | 238
NL59064218,2544NS | 47
NL59065095,1097JB | 200
NL59065311,1077ZX | 31278
NL59065893,1101CM | 238
NL59066679,1121NT | 116
NL59068469,3528AJ | 80
NL59069511,3024EA | 210
NL59070374,3824ML | 38
NL59071311,3016CL | 2
NL59071729,7921BN | 12
NL59071745,6221BL | 100
NL59074825,9615BG | 82
NL59075104,1271ER | 61
NL59075376,2105MG | 115
NL59075988,3011TA | 40
NL59076097,3011TA | 40
NL59076127,5985NT | 26
NL59076453,1014BA | 37
NL59076518,4462ET | 8
NL59076585,1188GV | 23
NL59076755,3811EL | 102
NL59077603,3065WC | 100
NL59081023,6702DA | 77
NL59081767,3882MA | 12
NL59082291,1775RE | 42
NL59082453,2031BJ | 1
NL59082739,6167RD | 22
NL59083530,1011PZ | 1
NL59083557,7102KC | 7
NL59083573,6225XV | 1
NL59083999,1531MS | 42
NL59084189,1531MS | 42
NL59085010,2224VA | 7
NL59085495,6971BL | 7
NL59085568,5921GX | 3
NL59086947,2718SX | 57
NL59087196,1017SG | 26
NL59087269,5701MK | 1
NL59087293,7311AN | 3
NL59087412,1077XX | 1209
NL59088311,2031BJ | 1
NL59088397,2031BJ | 1
NL59088559,5808BN | 16
NL59089598,3821BB | 31
NL59090626,1314BG | 39
NL59091010,4818JK | 126
NL59091029,2222AV | 1
NL59091916,1412JL | 78
NL59092459,1412JL | 78
NL59093188,5582AB | 10
NL59093293,4301RS | 51
NL59093730,1015DK | 13
NL59094591,6133WZ | 52
NL59094915,1071LL | 13
NL59095369,4818JK | 126
NL59095563,1075HL | 156
NL59097094,2222AV | 1
NL59098341,2596XE | 2
NL59099542,6562JG | 15
NL59099623,1181LD | 935
NL59100044,1181LD | 935
NL59100451,1077BM | 23
NL59100877,2596XE | 2
NL59100885,2991XT | 46
NL59101121,3111BD | 42
NL59101555,9036VS | 16
NL59101695,2596XE | 2
NL59102292,5674TM | 42
NL59103078,1432CE | 2
NL59103094,3311GE | 47
NL59103736,1118BK | 403
NL59103779,1118BK | 403
NL59103817,1012VA | 104
NL59104058,2404BP | 237
NL59104457,2908LT | 57
NL59104570,5701MK | 1
NL59104694,3054AA | 10
NL59104708,3125AK | 32
NL59104945,1071HJ | 58
NL59104961,3744MA | 39
NL59105054,3811CA | 23
NL59105100,1054AM | 15
NL59105488,2583ER | 133
NL59106212,1112XE | 5
NL59106522,3293LA | 13
NL59107243,3076AJ | 17
NL59107324,2909LK | 224
NL59107987,1082MA | 28
NL59109394,7324BG | 10
NL59110023,1183AS | 14
NL59110074,1118BG | 127
NL59110082,5688JX | 31
NL59110880,4196AC | 5
NL59111070,5613BH | 54
NL59112506,2909VA | 512
NL59112913,3295LL | 13
NL59113065,3905PE | 9
NL59114347,6562AV | 16
NL59114614,2288EC | 9
NL59115335,6562AV | 16
NL59115556,4043LE | 3
NL59115688,3891AG | 63
NL59116315,5263EH | 134
NL59116579,3313LC | 8
NL59116641,2645BD | 25
NL59117648,1071NX | 99
NL59118253,1097JB | 200
NL59118636,1704RW | 32
NL59118970,3291EJ | 27
NL59119039,3581KW | 78
NL59119454,1119NB | 1
NL59122420,1812RS | 11
NL59122587,7461AK | 32
NL59122633,1082MS | 5
NL59122684,2596HR | 30
NL59122730,2333CW | 200
NL59124318,6827AV | 71
NL59124679,3471GW | 160
NL59124806,1777HT | 46
NL59125152,6827AV | 71
NL59125918,3023CD | 223
NL59126051,8311PG | 39
NL59126493,6167RD | 22
NL59126957,8321EJ | 20
NL59127465,2182NA | 1
NL59127538,4844BP | 9
NL59127651,9301NZ | 180
NL59127740,6716AE | 1
NL59129379,3953ME | 11
NL59129603,3032AC | 20
NL59129697,5951NL | 16
NL59129840,6136GM | 115
NL59130113,2586JL | 43
NL59130245,1187EC | 132
NL59131691,2612CT | 14
NL59131810,1121BZ | 56
NL59132337,1102AA | 708
NL59132922,1184VW | 1
NL59133708,9301NZ | 180
NL59134232,1011LE | 130
NL59134682,1505HJ | 77
NL59136154,1171PL | 307
NL59136812,3059RB | 60
NL59136987,3329KG | 809
NL59138483,5617BC | 20
NL59138777,3072ES | 185
NL59138785,1053RT | 22
NL59138815,5175AL | 4
NL59139080,3062ME | 102
NL59139323,2396AS | 209
NL59139374,1071AC | 13
NL59139668,1097JB | 200
NL59140410,4331BH | 13
NL59141190,6413PW | 20
NL59141697,3329KG | 809
NL59141778,9723BK | 131
NL59142006,3311BC | 22
NL59142316,3274KG | 50
NL59142359,3311BC | 22
NL59143215,5211BH | 101
NL59143614,3844VP | 2
NL59143738,5674NB | 41
NL59144629,4817PA | 69
NL59144734,2513GB | 238
NL59144955,1506GA | 103
NL59146656,9723JC | 41
NL59148020,3471GW | 160
NL59149345,3542EA | 11
NL59150890,1077ZX | 31278
NL59151676,3011BN | 78
NL59152516,3251LE | 4
NL59153431,1181NB | 9
NL59154225,9611AW | 394
NL59154594,3828PB | 28
NL59155221,1077XX | 937
NL59155329,3833GL | 65
NL59155442,6942HG | 66
NL59155493,5507TK | 2323
NL59156198,3147PB | 1
NL59156775,5283WE | 3
NL59157631,2761BC | 8
NL59158069,5764PR | 21
NL59158581,7944HT | 1
NL59158743,5651GK | 11
NL59159022,1075HP | 8
NL59159197,5048AA | 221
NL59159316,4131NJ | 9
NL59159863,3088GB | 43
NL59160462,5803AM | 25
NL59160764,7215AD | 77
NL59161221,2015KV | 4
NL59161310,2015KV | 4
NL59161523,6161DC | 29
NL59162031,1402CW | 22
NL59162546,6816RR | 203
NL59163496,2285SE | 168
NL59163569,3364DA | 1000
NL59163968,2285SE | 168
NL59165766,2153PH | 18
NL59165936,1211NE | 21
NL59166061,2153PH | 18
NL59166096,2153PH | 18
NL59167351,1411DE | 11
NL59168935,7547RA | 19
NL59168986,8424SJ | 8
NL59169648,1077MZ | 66
NL59169990,3721AK | 260
NL59170425,1097JB | 200
NL59170816,3648CP | 182
NL59170964,1077XX | 1135
NL59171413,3351NA | 4
NL59171871,5101AR | 1
NL59172223,4817PA | 69
NL59172274,7701SJ | 12
NL59173300,1702GA | 2
NL59173610,5375KT | 2
NL59174668,6522BE | 127
NL59175184,2676LV | 354
NL59175435,9697NA | 15
NL59175443,6221BL | 100
NL59175753,1118EC | 1
NL59175850,6716AK | 7
NL59176253,3086EE | 53
NL59177632,1276KZ | 254
NL59177829,2292JA | 2
NL59177942,1187NJ | 182
NL59179139,5126TA | 8
NL59179252,4675AW | 39
NL59179775,5431LB | 45
NL59179805,5431LB | 45
NL59180781,2152BH | 29
NL59181435,6814BA | 4
NL59181923,6191BC | 83
NL59181958,2285KB | 137
NL59182849,1333XT | 43
NL59183497,2909LK | 156
NL59183691,3316LB | 300
NL59183705,1018VN | 105
NL59183918,1812RR | 19
NL59184434,4251NK | 35
NL59186402,3992LS | 22
NL59186542,4793EV | 28
NL59186593,5656AE | 1
NL59187549,6211CD | 21
NL59187638,1018TX | 10
NL59188081,4131NJ | 13
NL59188332,7461JA | 11
NL59189843,3111BD | 42
NL59191147,1911BR | 2
NL59191589,9291CK | 34
NL59191651,3841EC | 11
NL59192534,4315CH | 9
NL59193085,5613BH | 62
NL59195037,1097JB | 200
NL59195924,1077XX | 741
NL59196203,9611AW | 394
NL59196645,2312NR | 23
NL59197234,8033DC | 62
NL59197668,1077XV | 36
NL59198273,1181LE | 11
NL59198303,1181LE | 11
NL59198346,1077XV | 36
NL59198613,2909LG | 24
NL59198745,1012XM | 17
NL59200685,3087BP | 28
NL59201428,3818ZB | 36
NL59201606,6413AG | 88
NL59201649,5076PB | 5
NL59202602,7631BB | 161
NL59202610,7631BB | 161
NL59203862,8497NK | 3
NL59204672,5349AJ | 16
NL59205296,1033RW | 1
NL59206012,1087HW | 426
NL59206233,7418EV | 7
NL59206403,6732AZ | 9
NL59206535,1068LA | 175
NL59206640,1074BC | 157
NL59206802,1087HW | 426
NL59207051,1087HW | 426
NL59207167,1097JB | 200
NL59207299,3871MT | 15
NL59207426,3871MT | 15
NL59208600,1101AA | 101
NL59208627,1321NG | 11
NL59208864,1332AX | 1
NL59209992,3528BA | 13
NL59210079,7041GA | 20
NL59211520,5657DD | 154
NL59212101,3811MH | 79
NL59212217,4921XG | 4
NL59212381,6674AK | 34
NL59212845,1097JB | 200
NL59213566,1017EM | 560
NL59214198,1043GR | 151
NL59214546,1101BA | 15
NL59215585,8938AS | 1
NL59215933,1097JB | 200
NL59216239,1097JB | 200
NL59216379,3045AP | 28
NL59217316,1101CM | 112
NL59217383,2718RR | 28
NL59218274,1181LD | 935
NL59218444,3905PB | 5
NL59218452,8316PL | 14
NL59218886,1082MS | 3
NL59222395,6333ER | 51
NL59223316,5928RH | 124
NL59223952,1082PR | 518
NL59224444,1097JB | 200
NL59224525,6811AG | 8
NL59225432,1771RT | 35
NL59225629,4827HJ | 11
NL59226994,7411MD | 2
NL59227389,2313TL | 103
NL59227419,1101CT | 282
NL59227958,2641CZ | 46
NL59228040,2103LR | 10
NL59228156,4181CD | 12
NL59228962,1097JB | 200
NL59229160,3533HA | 93
NL59230959,1101CM | 112
NL59231106,2211WH | 63
NL59231246,3245AK | 9
NL59232617,3743KN | 32
NL59232781,1097JB | 200
NL59232854,3743KN | 32
NL59232927,6709PA | 9
NL59232978,3743KN | 32
NL59233168,3743KN | 32
NL59233796,2134XJ | 347
NL59234091,1011PZ | 9
NL59234628,1213TM | 79
NL59234784,5652BJ | 5
NL59234792,1077XX | 937
NL59234822,1101BA | 15
NL59235071,1087HW | 430
NL59235853,1101CM | 112
NL59236310,1951MP | 3
NL59237198,3743KN | 32
NL59237384,3743KN | 32
NL59237481,1077XX | 741
NL59237635,3743KN | 32
NL59237740,3743KN | 32
NL59237783,6902PT | 11
NL59238313,3081JN | 211
NL59239611,1043GR | 151
NL59241535,1213TM | 79
NL59241810,3197KN | 20
NL59242329,2909LC | 201
NL59243090,3581CE | 55
NL59243287,1101CM | 238
NL59243759,8317PT | 15
NL59243856,9363VM | 1
NL59243996,1097JB | 200
NL59244372,2909LC | 201
NL59245247,1012RL | 271
NL59246219,3072AR | 3102
NL59246758,2909VA | 742
NL59247541,6523LD | 50
NL59247665,2514EC | 31
NL59247819,3521AZ | 7
NL59248572,1322CK | 51
NL59248629,1013BC | 10
NL59248645,1097JB | 200
NL59249013,1101BA | 15
NL59249072,3454PS | 60
NL59249110,1101BA | 15
NL59249242,1101BA | 15
NL59249358,1101BA | 15
NL59249552,5658EV | 120
NL59249617,1101BA | 15
NL59249684,1077XX | 1531
NL59249706,1101BA | 15
NL59249714,5658EV | 120
NL59249765,1101BA | 15
NL59249862,8491DR | 2
NL59249986,2121GT | 21
NL59250062,1101BA | 15
NL59250135,1101BA | 15
NL59250151,1013BC | 10
